,Date,Prev Close,Open,High,Low,Last,Close,Volume,ho,ol,oc,hl,rsi,r,cci,roc,mfi,macd,ema,sma,m1,m2,m3,bmavg,dchb,bi,vpt,seom,obv,nvi,fi,eom,cmf,adi,m4,m5,m6,pvc,pdc,std_3,ret_3,nextOpen,Signal,oc1,pdc1,pm,bnh,pdcPM
3591,2015-06-03,18145.2,18140.0,18445.0,17951.0,18199.95,18191.15,89795,1.6813671444321938,1.041896361631753,-0.2819735391400301,2.7519358253022115,56.10980975542158,-77.36285714285707,17.809385127954442,0.08252572739551554,69.14970303408177,635.7155820854532,18198.186609344357,18546.60357142857,1002.5323501532087,968.7531619616677,962.6755290014792,18026.820000000003,19545.0,0.0,-3471.7895073412865,-11590047.379637232,26189007,1.5425303028149235,95234211.0051495,-149088479.31399298,0.25912553224457935,-5506496.835390536,1011.3948471606009,990.6388100016065,962.021333417948,-182.10551244216126,2.532350153208602,32.2203384384016,-1.4698248760293473,-37.993749707962465,SELL,1.0757142857142858,-48.34218837181824,6,0,0
3592,2015-06-04,18191.15,17500.0,17750.0,16960.75,17358.0,17311.75,331437,1.4285714285714286,3.0814285714285714,1.0757142857142858,4.653390917264861,47.351948461445424,-86.41772274354261,-82.62344488530444,-7.532581989103729,60.90352136868789,510.9697673876144,18079.995061431775,18445.871428571427,951.6578116281818,954.0677424332605,921.9215141203222,18152.060000000005,19545.0,0.0,-15794.997505382955,-37538167.963201895,25857570,1.5425303028149235,39991366.890128076,-200654055.29557654,0.2353299680736224,-5543136.529087083,916.1376872375498,962.5018069408768,942.7491620400751,2691.0407038253798,-48.34218837181824,38.1832300195685,-7.033824562150317,-6.512917527113087,BUY,-1.120413977556839,4.618250610134777,6,-48,0
3593,2015-06-05,17311.75,17199.0,17477.0,17062.05,17402.0,17391.7,76186,1.6163730449444735,0.7962672248386575,-1.120413977556839,2.4320055327466554,48.144398036206006,-83.32398181290507,-119.83782347183153,-6.48492425158957,57.4061478619532,413.7892029675131,17988.222386574205,18359.725,1004.6182506101349,956.0528058973732,958.4738663668628,18232.5875,19545.0,0.0,-15670.543846406594,-49906900.51645869,25933756,1.54965409432705,35148467.43439551,-46758535.032683454,0.22306341685013825,-5498273.174225052,926.1791787154048,920.3686406706022,966.9468814980374,-770.1342939985578,4.618250610134777,23.56895784221059,-16.231823259773982,5.3646279547139875,SELL,1.1581355447526451,-6.278857155999742,5,-43,-1
3594,2015-06-08,17391.7,17485.0,17560.0,17207.7,17265.0,17282.5,69048,0.42893909064912783,1.5859307978267043,1.1581355447526451,2.0473392725349657,47.10156795098413,-87.54957918158073,-131.7025894010537,-5.3091526723830915,60.2774088194864,324.2239265361786,17894.126068364312,18290.510714285712,993.7211428440003,998.3103961182434,950.0498868955508,18253.132500000003,19545.0,0.0,-81.6964879237421,-31967003.148773067,25864708,1.5399240376275602,29050109.000910427,58331446.9644308,0.1742575564288254,-5538000.763211711,952.4557458721865,920.3638319513896,914.5897774449699,-93.69175439057044,-6.278857155999742,23.568409530501057,-16.232861659108163,1.0125849848112252,SELL,1.1054913294797688,-10.053522349197165,4,-50,-1
3595,2015-06-09,17282.5,17300.0,17300.0,16649.75,17125.0,17108.75,104939,0.0,3.7586705202312136,1.1054913294797688,3.9054640460066965,45.41593538728076,-84.14644676625507,-180.77679631828772,-7.662519901772945,56.985787154553435,236.4964429898464,17789.40925924907,18189.1,989.9464776508028,983.7307451255483,988.2738602394328,18250.642500000005,19545.0,0.0,-1488.5491107098715,-46323785.317700684,25759769,1.5399240376275602,22295357.536494654,-253419599.7198375,0.1669088684128263,-5494790.586741123,940.4985391247941,942.8802107444393,911.1109335974735,519.7978218051211,-10.053522349197165,21.46744170182559,-11.504793422734435,5.216628917951341,BUY,-2.2947435748342913,28.28377292321189,5,-60,1
3596,2015-06-10,17108.75,17198.0,17687.3,17127.0,17600.0,17592.65,86119,2.8450982672403726,0.41283870217467145,-2.2947435748342913,3.2714427512115334,50.70683745223071,-67.43286417407818,-103.90202676768018,-4.45683283278933,58.92278998388982,203.67067732830765,17763.174691349195,18130.48214285714,1028.283772923212,1017.9458990308117,1011.5543621382615,18225.797500000008,19545.0,0.0,1380.7636585716837,-28370235.586945318,25845888,1.5834788994268139,25063589.902709723,281243027.0904208,0.1507081495631705,-5437767.297431824,1016.2259736883909,967.0993862400123,969.5484205189252,-179.3422845653189,28.28377292321189,27.824744698035254,-6.354508868733777,4.453564414684458,SELL,2.4144077867692912,-19.798040659025382,7,-31,2
3597,2015-06-11,17592.65,17671.0,17750.0,17120.0,17219.0,17244.35,59511,0.4470601550563069,3.1181031067851284,2.4144077867692912,3.6799065420560746,47.16319721325648,-79.46291339262591,-102.28438932212349,-7.768195007153657,56.8994367138699,147.84683611395667,17693.99806583597,18026.739285714284,980.2019593409747,1007.925768977862,997.7925647331114,18179.207500000004,19545.0,0.0,1257.5690427148254,-31174440.70122282,25786377,1.5521291197932532,18521979.730894025,29482784.695266806,0.1351448359090725,-5473785.621717539,991.5275677478336,996.1066905425505,947.952713269914,-308.96782359293536,-19.798040659025382,18.38256859946574,-0.6456793261752068,0.3189450457686141,BUY,-0.8942106742957185,9.2639038293702,5,-51,-2
3598,2015-06-12,17244.35,17249.85,17477.1,17100.0,17415.0,17404.1,45536,1.3174027600240004,0.8687032061148274,-0.8942106742957185,2.2052631578947284,48.92620136657946,-72.42116808335624,-93.5184272089886,-9.227888637383055,53.35524265978065,115.16893389628967,17655.344990391175,17900.36071428571,1009.2639038293703,989.2824560256697,1017.263096368817,18113.312500000004,19545.0,0.0,-756.3600728850581,-59406173.21898375,25831913,1.566507894689783,16915179.197909165,-121280514.31834169,0.11495252372157776,-5445879.576636658,1007.0360190944596,1000.712983779619,1005.3345271275289,-234.83053553124634,9.2639038293702,18.827173011579998,0.28345131767187776,19.012761360828854,BUY,-1.6487172258246487,35.81340029073626,6,-42,0
3599,2015-06-15,17404.1,17735.0,18123.4,17628.1,18070.0,18027.4,71828,2.190019734987321,0.6027628982238593,-1.6487172258246487,2.8097185743216966,55.20640426392267,-48.017130782582406,-18.201141949196163,-4.66384265943212,58.44855931372685,137.97605969274446,17704.952325005688,17837.367857142854,1035.8134002907361,1045.4090760162026,1024.7120246239197,18084.795000000006,19545.0,0.0,2994.246040857206,-32081203.705858875,25903741,1.566507894689783,20894495.369636457,404911956.3401488,0.1440562526760874,-5401895.259253254,1053.6947468400672,1043.1014031534792,1036.5519184438554,577.389318341532,35.81340029073626,23.889388484033745,8.701902807019078,2.8623095953935977,BUY,-2.062060954698818,23.541941710950987,4,-6,-1
3600,2015-06-16,18027.4,18079.0,18525.25,18028.0,18525.0,18451.8,101284,2.468333425521323,0.2820952486310084,-2.062060954698818,2.7582094519636122,58.911181505175286,-32.00324503811038,31.881217952741228,0.48330751155173024,64.19316900926403,188.12778435158907,17804.53201500493,17843.70714285714,1023.541941710951,1060.1984589838028,1070.020035547875,18094.810000000005,19545.0,0.0,4956.826940334964,1330898.9831701496,26005025,1.566507894689783,24050271.688259788,196808078.02811894,0.1808470901867779,-5330533.068403581,1048.8357353781266,1078.5007671513113,1067.6580355851295,410.0907724007351,23.541941710950987,21.94049492012871,15.420995619048707,5.116032040234637,BUY,-4.004593932988971,45.366847678817365,2,16,-2
3601,2015-06-17,18451.8,18546.2,19499.95,18546.2,19201.0,19288.9,171732,5.142562896981592,0.0,-4.004593932988971,5.142562896981592,65.05114484177108,-7.404743526770024,116.3536468227228,7.242775016401468,71.06824071730563,292.05374772417053,18002.447746337606,17936.757142857143,1045.3668476788173,1069.9768130734326,1108.2963209818377,18132.830000000005,19545.0,0.0,10175.361509830624,38832228.14775275,26176757,1.566507894689783,41151212.4756513,414556802.16849554,0.18498323042466686,-5234804.2948255995,1118.5634715138583,1096.4181064251263,1127.4289471761526,695.5491489277674,45.366847678817365,25.48763423872794,18.8376105701698,2.4495953631363117,BUY,-0.8248798235429493,10.71859981647476,-1,62,-4
3602,2015-06-18,19288.9,19336.15,19688.0,19300.0,19510.0,19495.65,106624,1.8196486891133887,0.18695552113529038,-0.8248798235429493,2.010362694300518,66.38712688317884,-6.33094709125314,142.9068511133434,3.170965975090563,48.06442211179386,386.6418529565417,18201.54138015926,17979.557142857142,1010.7185998164747,1056.5717165804965,1081.4454663456738,18186.947500000006,19688.0,0.0,8933.799472410468,48116739.064382896,26283381,1.5832986659223112,38421683.836272545,171367515.75630227,0.18250987169285326,-5233897.441217352,1120.1757057245134,1130.5529057343422,1108.1701733394345,-379.1256143293038,10.71859981647476,15.695777432809129,24.94093866526983,2.795495405385304,SELL,0.5370802781564334,-2.5903214306781255,-2,72,0
3603,2015-06-19,19495.65,19550.15,20049.9,19180.05,19235.0,19445.15,387428,2.556246371511216,1.8930801042447356,0.5370802781564334,4.535181086597804,65.72622513628633,-17.785980030292773,134.99024902114982,3.553379238359987,56.735868010871826,452.3146778200062,18367.355862804692,18027.21785714286,997.4096785693218,1008.1005137669852,1053.8348562199894,18224.367500000008,20049.9,0.0,139.2969355870399,46679916.24312816,25895953,1.5832986659223112,30137855.5739479,27161202.53311598,0.11554462125522141,-5385176.305619258,1078.6441749780888,1117.2740905878502,1127.624410314103,2633.59093637455,-2.5903214306781255,19.167198848571058,22.570093613260163,-3.6075833819745,SELL,-0.15406451612902475,-2.072496226565643,-1,70,0
3604,2015-06-22,19445.15,19375.0,19658.0,19250.55,19450.0,19404.85,100018,1.4606451612903226,0.642322580645165,-0.15406451612902475,2.1165629033975693,65.16866692660554,-18.97122185785929,117.86610549151268,6.9420563013909895,56.85898830104544,495.3983476951398,18505.688414430733,18117.192857142858,997.9275037734343,995.342550774147,1006.0112292562043,18235.940000000006,20049.9,0.0,-1210.8499788334072,53371157.048106365,25795935,1.5800172854116608,25256629.72052673,-65465431.222380385,0.09842314983447338,-5409441.318013418,1051.6507874570502,1076.40868899564,1114.9585442510672,-741.8410646623372,-2.072496226565643,20.089362098377592,14.992914309799778,-0.24993751562101976,SELL,0.6350515463917563,-6.598865747480619,-1,68,0
3605,2015-06-23,19404.85,19400.0,19469.95,19180.0,19250.65,19276.8,57741,0.36056701030928207,1.134020618556701,0.6350515463917563,1.5117309697601706,63.33034075708688,-22.737232180933248,101.9576749902893,5.968011917883135,57.76639005668469,513.2929796748613,18608.503292506633,18194.739285714288,993.4011342525195,991.342314150315,988.7744189088335,18254.315000000006,20049.9,0.0,-588.3120347139209,59382563.13497863,25738194,1.5695909634665306,20592291.896165777,-64928794.09778126,0.13266584161909892,-5428628.575644044,999.3726962138846,1044.7110850973888,1069.305612567536,-422.6939150952829,-6.598865747480619,21.36442908063548,8.964752818113457,-1.390272244355872,SELL,0.6571428571428571,-7.952564741035818,-1,61,0
3606,2015-06-24,19276.8,19250.0,19460.95,19042.3,19150.0,19123.5,98439,1.0958441558441596,1.0789610389610427,0.6571428571428571,2.1985264385079613,61.1079091145773,-27.245856800435305,83.97554270697184,10.465435325718081,65.53868643523282,509.2344380102586,18677.169520172418,18324.149999999998,992.0474352589642,985.5010474185578,983.4586002165063,18292.337500000005,20049.9,0.0,-1163.8676276681033,71486786.3444508,25639755,1.5695909634665306,15494721.810999248,-31194930.36296616,0.13220829558210992,-5488881.755507892,980.9111263281808,991.4251201468202,1036.402952557474,704.8371174728529,-7.952564741035818,7.386584033837193,-1.6991296658571797,2.1701048448244307,BUY,-1.6629272110618352,18.83546421941594,-2,53,0
3607,2015-06-25,19123.5,19165.0,19585.0,19165.0,19540.0,19483.7,183590,2.1914949126010956,0.0,-1.6629272110618352,2.1914949126010956,64.27978971631251,-16.652206520300588,91.10260821525077,12.028726346475617,72.30860834390927,528.9853305749093,18784.706917482763,18473.57857142857,1018.8354642194159,1010.7331092297478,1004.063417135407,18367.212500000005,20049.9,0.0,2675.1603554997478,76842722.88264163,25823345,1.5695909634665306,22728206.980856515,28224576.501988124,0.1861277048716653,-5393852.074555511,1001.9824994921613,999.3870427505623,1010.0990725235756,865.0128505978322,18.83546421941594,10.868984977279695,-0.07575678526894372,0.5799719765752538,BUY,-0.34188253398308005,4.000780139295962,0,72,1
3608,2015-06-26,19483.7,19495.0,19678.0,19300.0,19522.0,19561.65,40840,0.9387022313413697,1.000256476019492,-0.34188253398308005,1.9585492227979273,64.94605853752554,-14.359660603208676,90.97892526457127,13.187617532185744,71.9445518494232,544.649587364027,18888.299328485064,18636.375,1004.000780139296,1022.9116009098753,1014.776830179283,18400.472500000007,20049.9,0.0,3621.3947369314196,80212919.6539664,25864185,1.575870551819986,19936102.84073416,105514201.76297748,0.04351219107745616,-5378153.52429096,1008.080454113276,1005.9912111760516,1003.3853705826685,-777.5477967209544,4.000780139295962,10.887446115889418,1.2424635287258738,-18.40846758836817,SELL,-0.5036051777070119,-13.465121807209588,-1,76,0
3609,2015-06-29,19561.65,19201.55,19399.0,19027.6,19230.0,19298.25,42573,1.0283024026706216,0.9059164494533032,-0.5036051777070119,1.9519014484222996,60.81794565738346,-25.480524763551344,64.44751684666538,12.797545115803317,74.29929685693972,529.7033545080449,18942.95941802039,18792.76785714286,986.5348781927904,990.4817873401869,1009.1379716056161,18426.490000000005,20049.9,0.0,-409.8587698094867,81134588.0133098,25821612,1.575870551819986,15486126.977772132,-240516242.6890298,0.031112323130899254,-5358678.153531671,1001.1127365537849,994.5065280071735,992.4454169805838,42.433888344760035,-13.465121807209588,12.781937024724153,-1.0360615874029153,-0.9560452372624837,BUY,-1.5918214919241978,14.946951148420231,-1,63,0
3610,2015-06-30,19298.25,19279.8,19699.9,19250.05,19699.9,19586.7,57754,2.1789645120800123,0.15430657994377536,-1.5918214919241978,2.3368770470726163,63.55027166779696,-15.702227194142191,76.38866446321508,11.334563013531215,73.96660344279408,534.9670939569696,19028.791495617672,18935.2,1014.9469511484201,1001.2805668233507,1005.2864702289605,18498.565000000006,20049.9,0.0,289.99558592752817,75604408.39485411,25879366,1.575870551819986,15653700.45237612,203820512.43204117,0.07624183773383003,-5329990.521432082,1024.221507569221,1016.0763197211155,1009.3713684980819,356.58750851478635,14.946951148420231,14.010523877284387,3.273101791777255,7.9288496786084055,BUY,-3.091632053490014,39.09030107164544,-2,78,-1
3611,2015-07-01,19586.7,19742.0,20450.0,19691.0,20425.0,20352.35,121904,3.586262789990882,0.25833248910951273,-3.091632053490014,3.854552841399624,69.60845625158103,-2.9149253731343716,109.69834237748213,18.023294586342775,78.55879701443263,594.0721081239972,19205.26596286865,19157.2,1039.0903010716454,1054.6215330405605,1040.4209256376632,18606.625000000004,20450.0,0.0,5628.510278463727,99983239.34526719,26001270,1.575870551819986,26751142.902036637,370786418.0010498,0.1153766880085336,-5239453.914317458,1044.5834210134624,1064.2586346641565,1055.7950489707835,1110.7455760639955,39.09030107164544,19.361230898613478,12.681674954313507,2.3412529757006664,BUY,-4.204411764705886,44.48380653831141,0,117,3
3612,2015-07-02,20352.35,20400.0,21340.0,20400.0,21300.0,21257.7,160162,4.6078431372549025,0.0,-4.204411764705886,4.6078431372549025,74.91723390656271,-2.217193351113964,150.92470314402487,22.141909090386765,82.6026027118345,705.831055313276,19478.923834486162,19432.457142857143,1044.4838065383115,1085.3129930003522,1101.5351132874741,18803.922500000004,21340.0,1.0,11889.879484626897,142162644.18637195,26161432,1.575870551819986,43644217.73031717,469231153.4571247,0.20333512480963012,-5107337.302828096,1086.70280881214,1091.0504678269529,1111.6009098752843,313.8371177319858,44.48380653831141,24.193842222055576,17.8113434180926,6.411794314530701,SELL,5.227633916051236,-46.19972998019551,0,161,0
3613,2015-07-03,21257.7,21394.0,21555.05,20195.0,20300.0,20275.6,198658,0.7527811535944623,5.604375058427596,5.227633916051236,6.734587769249812,62.22032656427236,-36.27535759345631,121.08280011398747,12.471016341790813,72.55065595305315,707.0036657286546,19585.147323221343,19593.042857142857,953.8002700198045,996.2289367075547,1035.1718257797381,18948.1175,21555.05,0.0,-2053.3305356166484,113486090.83566679,25962774,1.575870551819986,9537612.083128944,3440209.430276909,0.095255839014822,-5282449.352605678,1050.644488489889,1036.4974324762993,1040.6442308185815,240.3566389031106,-46.19972998019551,37.89470814683374,7.771241394194308,-8.660656158140748,BUY,-1.1656716417910413,2.895105446941187,5,115,5
3614,2015-07-06,20275.6,20100.0,20545.0,19900.25,20317.95,20334.3,95173,2.2139303482587063,0.9937810945273632,-1.1656716417910413,3.2399090463687643,62.628015987169185,-40.57197932765012,88.77894023100481,10.20225669040419,67.25642052828945,704.5479768435107,19685.03434679183,19727.507142857143,1002.8951054469412,956.5616223768328,999.1131245286172,19100.7075,21555.05,0.0,-8902.410087703947,67859175.93170232,26057947,1.5804328632382345,8973189.656967677,-441968730.62738365,0.12588966538054924,-5249480.1559403045,1038.168757371073,1053.6862150713146,1039.4982018388018,-520.9203757210885,2.895105446941187,36.274294599369846,11.043286845024463,6.820987198969266,BUY,0.5394910369755322,1.3892782146422549,4,118,-1
3615,2015-07-07,20334.3,20473.0,20548.9,20200.0,20402.0,20362.55,57023,0.3707321838519096,1.333463586186685,0.5394910369755322,1.7272277227722843,62.83587087386858,-47.18194227383329,95.90407017311334,5.566154627791101,65.21013764972066,696.8485285506686,19775.369767219585,19804.196428571424,1001.3892782146423,1004.28840576851,957.8905525997637,19263.3975,21555.05,0.0,354.75668233527887,44883361.310466684,26114970,1.5826285241848361,7921433.955972295,92895397.47119667,0.10758797673442486,-5253369.944991609,1000.5011706264879,1039.6110626088112,1055.150078374982,-400.84898027802,1.3892782146422549,36.41598887608821,8.331752258268867,-7.980336450984773,BUY,-1.3985113898232926,5.893171533034909,4,119,0
3616,2015-07-08,20362.55,20200.05,20612.55,20125.05,20450.0,20482.55,71944,2.042074153281799,0.3712862096875998,-1.3985113898232926,2.422354230175826,63.75796268534613,-42.434073868919256,94.60858109203737,5.062154890962844,64.57277685622606,692.4475530670934,19869.660464923643,19874.689285714278,1005.8931715330348,1007.2906370025032,1010.206849612342,19407.892499999998,21555.05,0.0,503.1991444062088,32369360.288271368,26186914,1.5826285241848361,8023126.247976254,-3828498.55443221,0.09775537438833498,-5219796.078324943,963.5355659361078,1006.3972956439919,1045.7376689284056,261.6663451589709,5.893171533034909,32.186742038537695,1.6923263505467603,3.290605906002986,BUY,-0.4440400098297076,7.745617611088535,6,125,1
3617,2015-07-09,20482.55,20549.95,20711.6,20490.05,20690.0,20641.2,53519,0.7866199187832468,0.29148489412383705,-0.4440400098297076,1.0812565123071893,64.99456264173509,-36.15699618192242,106.54594945032993,6.150891096237361,56.02929079932912,693.764195601987,19972.532402933826,19960.12142857142,1007.7456176110886,1013.6844353973349,1015.0927250999544,19577.735,21555.05,0.0,838.5160417005109,37290007.2636181,26240433,1.5948869595535733,8089935.262551086,96050260.18797016,0.12298754686885995,-5200289.604616975,1018.0315255775416,970.9987439845327,1014.192464260884,-256.10196819748694,7.745617611088535,22.80097643477202,-5.655311434897816,4.059841482084339,BUY,-0.19324487334137164,6.00013565102797,6,133,0
3618,2015-07-10,20641.2,20725.0,20800.0,20590.0,20716.0,20765.05,44718,0.3618817852834741,0.6513872135102533,-0.19324487334137164,1.0199125789218066,65.97069852045766,-31.256800332350778,103.05036920439818,7.009587809233262,61.82382259362646,696.7693805441158,20078.20141587598,20057.278571428564,1006.000135651028,1013.7922280184841,1019.7666795170546,19745.7825,21555.05,0.0,682.8517749705161,45125072.32754637,26285151,1.6044564976589504,7725419.410758065,44225479.672615565,0.12389978114929981,-5170456.310331262,1021.1834191489257,1024.13985282803,976.8248681654177,-164.44627141762737,6.00013565102797,2.5774252040112016,4.78466169134688,1.7794322671990064,BUY,-1.7217094510143325,19.027163430861098,6,139,0
3619,2015-07-13,20765.05,20802.0,21210.0,20802.0,21165.0,21160.15,53025,1.9613498702047882,0.0,-1.7217094510143325,1.9613498702047882,68.94573143244307,-15.624443609171209,122.99284989527645,9.77003444555114,66.14253401719456,722.7014270880172,20222.461227092517,20191.80357142857,1019.0271634308612,1025.1414646435287,1033.0818184259285,19902.420000000002,21555.05,0.0,1277.2294069640784,66855589.343825564,26338176,1.6044564976589504,9614670.566364072,239298444.1301273,0.12317979154910624,-5130388.644890085,1039.1699467895721,1040.6136429579578,1043.6263291838468,185.7641218301355,19.027163430861098,6.591704194839695,8.011073288130863,1.6446008180470966,SELL,1.9865581187971628,-18.253651320997253,4,158,-1
